client_id,age,sexe,zone,secteur,region,revenu_declare,anciennete_mois,defaut_90j,gt_C_star,gt_income_stab,gt_distress,gt_hidden_support,gt_camf_intensity,gt_p_mensonge,gt_defaut_true,gt_revenu_reel
713,24,M,semi_urbaine,informel,Extrême-Nord,53000.0,79,1,-1.1252,-1.1818,0.4808,-0.8944,0.8097,0.2389,0,49000.0
714,23,M,semi_urbaine,informel,Sud,221000.0,68,0,0.1523,1.046,1.3844,0.1427,0.8369,0.7322,0,183000.0
715,25,M,urbaine,informel,Nord,129000.0,26,0,1.3095,0.1522,-0.9729,2.1553,0.6218,0.3604,0,129000.0
716,34,M,semi_urbaine,informel,Sud-Ouest,268000.0,14,0,-1.4632,1.3495,2.2337,-0.7277,0.6474,0.8981,0,201000.0
717,19,M,urbaine,informel,Extrême-Nord,142000.0,2,0,-0.0166,0.3705,-0.4677,-0.1612,0.7237,0.2629,0,142000.0
718,27,F,semi_urbaine,informel,Nord,68000.0,27,1,-1.4105,-1.0663,1.443,0.3887,0.7463,0.5348,1,56000.0
719,33,F,semi_urbaine,informel,Ouest,156000.0,32,0,0.2727,0.4583,0.4012,0.1914,0.8671,0.336,0,147000.0
720,26,M,semi_urbaine,informel,Adamaoua,173000.0,63,0,0.9956,0.6701,0.5368,-0.1582,0.7634,0.4321,0,160000.0
721,28,F,urbaine,informel,Sud-Ouest,92000.0,55,0,0.1504,-0.5476,0.3899,1.1551,0.6548,0.2888,0,87000.0
722,24,M,urbaine,informel,Extrême-Nord,38000.0,46,0,-1.5377,-1.4421,0.9325,0.4545,0.8847,0.6526,0,33000.0
723,20,M,semi_urbaine,informel,Centre,147000.0,69,1,-0.1424,0.1003,1.1191,1.1458,0.8078,0.2289,0,126000.0
724,29,F,urbaine,formel,Centre,113000.0,74,0,-0.4745,-0.4008,1.1589,0.5894,0.5029,0.3931,0,96000.0
725,34,M,urbaine,informel,Adamaoua,245000.0,68,0,-0.3816,1.1209,2.0455,0.8939,0.6878,0.7894,0,187000.0
726,27,F,urbaine,informel,Littoral,110000.0,86,0,0.103,-0.4072,0.9806,1.5844,0.7438,0.3487,0,96000.0
727,25,M,urbaine,informel,Nord-Ouest,302000.0,35,0,-0.939,1.7246,2.3563,1.331,0.7133,0.7264,0,223000.0
728,20,F,semi_urbaine,formel,Est,31000.0,79,0,0.2511,-1.5242,0.2279,2.6248,0.6749,0.3233,0,30000.0
729,35,F,urbaine,informel,Sud-Ouest,161000.0,40,0,-0.7625,0.1348,1.7012,1.2173,0.6186,0.8088,0,128000.0
730,33,M,urbaine,informel,Adamaoua,238000.0,18,0,-0.233,1.4294,1.0393,-0.6694,0.5528,0.3013,0,206000.0
731,34,M,semi_urbaine,informel,Sud-Ouest,68000.0,14,0,0.1623,-0.8903,0.1055,1.1473,0.7737,0.1511,0,67000.0
732,24,F,urbaine,informel,Est,125000.0,9,0,-1.0329,-0.1592,0.8532,0.7104,0.8599,0.3101,0,110000.0
733,29,M,semi_urbaine,informel,Ouest,113000.0,91,0,0.1377,-0.403,1.1757,2.2203,0.8628,0.2964,0,96000.0
734,25,M,urbaine,informel,Sud-Ouest,86000.0,17,1,-0.8862,-0.6838,0.6108,-0.9672,0.7148,0.2091,1,79000.0
735,22,F,semi_urbaine,formel,Nord,185000.0,80,0,0.6693,0.8446,0.5589,0.858,0.73,0.2009,0,171000.0
736,21,M,semi_urbaine,informel,Nord-Ouest,52000.0,75,1,-2.1,-1.2954,1.5141,-0.3811,0.7437,0.7508,1,42000.0
737,24,M,semi_urbaine,formel,Centre,151000.0,42,0,0.9385,0.489,0.0949,0.8125,0.5914,0.1975,0,149000.0
738,27,F,urbaine,informel,Adamaoua,151000.0,87,0,1.7832,0.516,-2.2911,-0.2147,0.7639,0.0455,0,151000.0
739,20,M,urbaine,informel,Centre,145000.0,87,0,-1.2959,-0.2151,2.3468,0.4795,0.8425,0.6315,0,107000.0
740,30,M,semi_urbaine,formel,Nord,96000.0,88,0,-0.2608,-0.4002,-0.2019,-1.1103,0.4787,0.2494,0,96000.0
741,26,M,urbaine,formel,Sud,218000.0,48,0,1.4635,1.6302,-0.7434,0.7932,0.3993,0.3008,0,218000.0
742,33,M,urbaine,formel,Littoral,200000.0,29,0,0.8698,1.3303,-0.9909,0.2061,0.6661,0.0616,0,200000.0
743,23,M,urbaine,informel,Sud-Ouest,60000.0,5,0,-0.8584,-1.0412,0.305,0.1522,0.7071,0.5767,0,58000.0
744,18,F,semi_urbaine,informel,Est,43000.0,80,1,-0.0813,-1.2941,0.1222,2.2502,0.925,0.3382,1,42000.0
745,23,M,semi_urbaine,formel,Adamaoua,99000.0,83,0,0.6383,-0.3519,-0.6062,-0.0825,0.654,0.1376,0,99000.0
746,35,F,semi_urbaine,informel,Centre,153000.0,51,0,0.7472,0.5453,-0.03,0.6423,0.7607,0.3128,0,153000.0
747,23,M,semi_urbaine,formel,Sud,189000.0,7,0,0.5809,0.8756,0.6485,0.4003,0.594,0.3818,0,173000.0
748,30,F,urbaine,informel,Sud,235000.0,79,0,-0.9718,0.7901,2.6793,0.198,0.7448,0.9259,0,167000.0
749,33,F,urbaine,formel,Centre,156000.0,29,0,-0.1106,0.2738,0.9344,2.2218,0.5693,0.4633,0,136000.0
750,23,F,urbaine,formel,Extrême-Nord,119000.0,53,1,-1.3314,-0.3247,1.1942,0.0638,0.358,0.5248,1,101000.0
751,29,M,semi_urbaine,formel,Sud,211000.0,63,0,1.8177,1.5188,-0.2696,-0.2673,0.5392,0.1424,0,211000.0
752,21,F,urbaine,informel,Extrême-Nord,97000.0,14,0,-0.1226,-0.5534,0.7637,1.8709,0.7954,0.5476,0,87000.0
753,24,F,semi_urbaine,informel,Ouest,153000.0,6,0,-1.0137,0.1865,1.0848,-0.0077,0.7917,0.3549,0,131000.0
754,23,M,semi_urbaine,informel,Ouest,30000.0,8,0,-0.8154,-1.5499,-0.0063,-1.3052,0.7661,0.2808,0,30000.0
755,30,M,urbaine,informel,Nord-Ouest,89000.0,92,0,0.1261,-0.5698,0.2245,-0.7408,0.7512,0.7175,0,86000.0
756,33,F,urbaine,formel,Nord-Ouest,248000.0,91,0,-0.2716,1.6094,0.9621,-1.2466,0.5379,0.126,0,217000.0
757,22,M,urbaine,formel,Littoral,133000.0,41,0,-1.5817,-0.1163,1.1775,-1.8,0.4358,0.4749,0,113000.0
758,23,F,semi_urbaine,formel,Ouest,211000.0,41,0,0.5742,1.4145,0.1983,-0.063,0.6546,0.2772,0,205000.0
759,32,F,semi_urbaine,informel,Sud,30000.0,39,0,-1.2471,-2.331,-0.5693,0.2298,0.6293,0.1612,0,30000.0
760,26,M,semi_urbaine,formel,Adamaoua,122000.0,34,0,0.5032,0.0406,-0.1963,1.4805,0.4964,0.1681,0,122000.0
761,27,F,urbaine,informel,Ouest,110000.0,52,0,0.8971,-0.1714,-0.805,0.6294,0.6818,0.1585,0,110000.0
762,30,M,urbaine,formel,Ouest,267000.0,34,0,0.8028,2.3425,0.1611,0.5838,0.4294,0.2131,0,261000.0
763,20,M,urbaine,formel,Adamaoua,90000.0,59,0,-0.5643,-0.5691,0.3333,-0.8932,0.3893,0.2959,0,86000.0
764,33,M,urbaine,formel,Extrême-Nord,196000.0,36,0,1.4614,1.271,-0.2069,0.8849,0.3191,0.1445,0,196000.0
765,24,F,urbaine,formel,Est,230000.0,60,0,1.3784,1.6569,0.3111,1.3912,0.3469,0.5482,0,219000.0
766,29,M,urbaine,informel,Nord-Ouest,89000.0,90,1,-0.6414,-0.7215,1.0575,0.3946,0.7028,0.4503,1,77000.0
767,25,M,semi_urbaine,informel,Est,110000.0,20,0,-0.8791,-0.3735,0.8758,0.7225,0.5946,0.5324,0,98000.0
768,31,F,urbaine,formel,Littoral,164000.0,6,0,0.7906,0.7416,-1.1412,-1.2647,0.3017,0.0613,0,164000.0
769,29,F,urbaine,informel,Ouest,33000.0,51,1,-1.0485,-1.4815,0.3319,1.0544,0.426,0.4647,1,31000.0
770,21,F,semi_urbaine,informel,Ouest,108000.0,12,0,-0.3584,-0.4551,1.0792,2.0808,0.8468,0.6014,0,93000.0
771,21,M,urbaine,informel,Centre,261000.0,22,1,-0.6285,1.2761,2.1786,0.323,0.4997,0.7707,1,197000.0
772,33,M,semi_urbaine,informel,Nord-Ouest,160000.0,76,0,0.5779,0.5227,0.3787,-0.2944,0.7532,0.2183,0,151000.0
773,27,F,semi_urbaine,informel,Extrême-Nord,131000.0,40,0,-0.9987,-0.1568,1.2294,0.138,0.8928,0.4146,0,111000.0
774,22,M,semi_urbaine,informel,Centre,156000.0,53,0,-1.0202,0.1131,1.56,-0.1204,0.9092,0.8047,0,127000.0
775,20,M,semi_urbaine,informel,Littoral,165000.0,74,0,-0.2169,0.5809,0.4339,-0.0604,0.6526,0.2559,0,155000.0
776,20,M,urbaine,informel,Littoral,211000.0,13,0,-0.4804,0.7724,1.7978,0.648,0.747,0.7316,0,166000.0
777,34,F,semi_urbaine,informel,Sud-Ouest,110000.0,46,0,-1.3487,-0.5564,1.83,0.5795,0.6393,0.52,0,87000.0
778,35,F,urbaine,formel,Sud-Ouest,301000.0,4,1,0.0592,2.1347,1.4317,1.0039,0.2567,0.6442,1,248000.0
779,25,F,urbaine,informel,Ouest,232000.0,48,0,-0.0707,1.3163,1.0925,0.3709,0.6704,0.3945,0,199000.0
780,21,M,urbaine,informel,Est,234000.0,22,1,-1.6298,0.6773,3.0241,-0.8641,0.8197,0.7584,1,161000.0
781,25,M,urbaine,formel,Ouest,105000.0,87,0,-0.1014,-0.243,-0.507,-0.5007,0.5415,0.1012,0,105000.0
782,20,M,semi_urbaine,informel,Sud,83000.0,25,0,-2.7567,-1.0202,2.7769,-0.2628,0.7642,0.7626,0,59000.0
783,27,F,urbaine,informel,Sud-Ouest,122000.0,20,1,-0.8877,-0.3266,1.4166,-0.1865,0.7413,0.6266,1,100000.0
784,29,F,urbaine,formel,Nord,193000.0,2,0,-0.2298,0.6608,1.3803,1.7947,0.1996,0.496,0,160000.0
785,35,F,urbaine,informel,Adamaoua,31000.0,13,0,-0.3651,-1.7685,0.2828,1.9549,0.5142,0.1974,0,30000.0
786,23,M,semi_urbaine,informel,Est,183000.0,21,1,-0.5388,0.4947,1.4915,1.1366,0.7352,0.5807,1,150000.0
787,21,F,urbaine,informel,Centre,259000.0,22,1,-0.6285,1.2875,2.0708,0.1188,0.7189,0.5443,1,197000.0
788,20,M,semi_urbaine,formel,Sud-Ouest,191000.0,71,0,1.1251,1.1765,-0.9614,-1.0617,0.6299,0.1444,0,191000.0
789,24,M,semi_urbaine,formel,Littoral,115000.0,85,0,0.8992,-0.0761,-0.0422,0.52,0.6057,0.3012,0,115000.0
790,28,F,urbaine,informel,Sud-Ouest,72000.0,82,0,0.9534,-0.7944,-1.5131,-0.79,0.6409,0.085,0,72000.0
791,19,F,semi_urbaine,formel,Extrême-Nord,174000.0,91,0,1.802,0.8999,-0.0457,1.9305,0.6633,0.2354,0,174000.0
792,31,F,urbaine,formel,Sud-Ouest,147000.0,86,0,0.2309,0.4467,-0.7192,-1.6061,0.4842,0.2899,0,147000.0
793,26,M,urbaine,formel,Nord,183000.0,44,0,0.4109,1.043,-0.1224,0.3845,0.477,0.1817,0,183000.0
794,32,M,semi_urbaine,formel,Nord,279000.0,38,0,-1.0863,1.2017,3.0282,-0.5742,0.5228,0.7024,0,192000.0
795,26,F,semi_urbaine,informel,Ouest,252000.0,62,0,-0.1341,1.0919,2.3823,0.2905,0.8226,0.8163,0,186000.0
796,20,F,urbaine,informel,Nord,52000.0,31,0,0.4117,-1.1321,-0.7807,0.6661,0.7935,0.0845,0,52000.0
797,18,M,urbaine,informel,Nord,157000.0,58,0,-0.1843,0.2216,1.1903,1.022,0.673,0.4862,0,133000.0
798,28,F,urbaine,informel,Extrême-Nord,119000.0,95,0,-0.489,-0.3635,1.4297,-0.0607,0.6541,0.4819,0,98000.0
799,27,F,urbaine,formel,Centre,150000.0,19,0,0.7626,0.5014,-0.2191,0.7612,0.5941,0.1281,0,150000.0
800,32,F,semi_urbaine,formel,Centre,216000.0,74,0,0.7718,1.4644,0.2625,-0.3625,0.4212,0.229,0,208000.0
801,33,F,semi_urbaine,formel,Sud,228000.0,89,0,1.11,1.5731,0.4261,0.5455,0.7507,0.407,0,214000.0
802,20,F,semi_urbaine,formel,Extrême-Nord,240000.0,52,0,2.3139,1.9984,-1.2484,1.3022,0.4909,0.1468,0,240000.0
803,23,M,urbaine,formel,Ouest,182000.0,34,0,0.8892,1.0256,-0.9432,0.3321,0.4404,0.1689,0,182000.0
804,21,M,semi_urbaine,formel,Ouest,156000.0,25,0,-0.3172,0.49,0.2785,-0.2293,0.5312,0.3,0,149000.0
805,19,M,semi_urbaine,formel,Extrême-Nord,147000.0,16,0,-0.3736,0.3471,0.2701,0.021,0.8533,0.2294,0,141000.0
806,18,M,semi_urbaine,formel,Nord,52000.0,31,0,-0.5045,-1.1348,-0.5865,1.3157,0.6102,0.0376,0,52000.0
807,19,M,urbaine,informel,Nord-Ouest,200000.0,71,0,0.7191,1.3397,-0.16,-1.0918,0.6718,0.2843,0,200000.0
808,27,F,urbaine,informel,Littoral,109000.0,49,0,-0.7473,-0.3219,0.5354,-0.9443,0.6259,0.1317,0,101000.0
809,20,F,urbaine,informel,Littoral,185000.0,22,0,-0.3079,0.5059,1.5316,0.6016,0.7273,0.3153,0,150000.0
810,21,M,urbaine,informel,Sud,174000.0,52,0,0.4157,0.679,0.5587,-0.4391,0.6761,0.3557,0,161000.0
811,20,F,urbaine,informel,Nord,61000.0,77,0,-1.7748,-1.2453,2.2636,-1.4531,0.7041,0.7678,0,45000.0
812,31,M,urbaine,formel,Nord-Ouest,101000.0,2,0,0.9072,-0.3233,-0.674,1.3508,0.1093,0.1018,0,101000.0
813,29,M,semi_urbaine,informel,Sud,240000.0,2,0,-0.4232,1.547,0.849,-0.7996,0.7794,0.6649,0,213000.0
814,35,F,urbaine,formel,Nord,173000.0,92,0,0.3738,0.8904,-0.2768,-0.1994,0.3875,0.2189,0,173000.0
815,20,M,semi_urbaine,formel,Littoral,135000.0,72,0,-0.0116,0.0194,0.74,-0.3195,0.76,0.3135,0,121000.0
816,21,M,urbaine,formel,Littoral,148000.0,55,0,1.1332,0.4737,-0.65,-0.2977,0.658,0.2586,0,148000.0
817,26,F,semi_urbaine,formel,Nord-Ouest,289000.0,87,1,0.3411,1.6862,2.0442,-0.5846,0.5841,0.8144,1,221000.0
818,29,F,urbaine,formel,Ouest,212000.0,56,0,2.2513,1.5343,-1.5836,0.7143,0.5353,0.0818,0,212000.0
819,20,M,urbaine,informel,Sud,43000.0,50,1,-2.8235,-1.4661,2.3344,0.1108,0.5945,0.6538,1,32000.0
820,21,M,semi_urbaine,informel,Adamaoua,243000.0,21,0,0.8167,1.6343,0.7636,1.2837,0.868,0.3446,0,218000.0
821,25,F,semi_urbaine,informel,Adamaoua,210000.0,78,1,0.1264,0.9661,1.2017,-0.3092,0.7466,0.3129,0,178000.0
822,18,M,urbaine,informel,Ouest,143000.0,73,0,0.0242,-0.1525,1.9546,2.133,0.6005,0.6756,0,111000.0
823,25,F,urbaine,informel,Littoral,59000.0,29,0,-1.6675,-1.1917,1.4901,-1.9046,0.6624,0.4283,0,48000.0
824,31,M,semi_urbaine,formel,Nord-Ouest,219000.0,71,0,1.3611,1.654,-0.5851,-1.2851,0.7245,0.1167,0,219000.0
825,27,M,semi_urbaine,informel,Extrême-Nord,177000.0,70,0,0.0762,0.4764,1.2602,2.0531,0.8007,0.5721,0,149000.0
826,25,F,urbaine,informel,Nord,45000.0,10,1,-2.7201,-1.4578,2.5314,0.474,0.8198,0.522,1,33000.0
827,26,M,urbaine,formel,Sud,142000.0,16,0,0.8272,0.3679,-0.8137,0.3414,0.3679,0.0578,0,142000.0
828,35,M,urbaine,formel,Littoral,458000.0,57,0,0.6154,3.7262,2.2213,0.4313,0.5143,0.5975,0,344000.0
829,27,M,semi_urbaine,informel,Nord-Ouest,140000.0,60,0,0.2931,0.0165,1.0309,0.8712,0.7259,0.4741,0,121000.0
830,27,F,urbaine,informel,Nord-Ouest,78000.0,63,1,-0.9177,-0.742,0.2053,0.2998,0.6927,0.2476,1,75000.0
831,34,F,urbaine,informel,Ouest,59000.0,36,0,-0.5037,-1.0085,-0.2653,-0.9659,0.6399,0.1976,0,59000.0
832,20,F,semi_urbaine,informel,Sud-Ouest,242000.0,80,1,1.3664,1.7721,0.4499,1.1182,0.8658,0.2653,1,226000.0
833,19,F,urbaine,formel,Nord,207000.0,43,0,2.019,1.4478,-1.8457,0.6607,0.5479,0.0212,0,207000.0
834,26,F,urbaine,informel,Centre,211000.0,20,0,0.6038,1.4074,0.2027,1.4284,0.5899,0.2426,0,204000.0
835,23,M,urbaine,formel,Littoral,171000.0,11,0,0.1482,0.8482,-0.1445,1.7642,0.5923,0.1739,0,171000.0
836,21,M,urbaine,formel,Est,231000.0,84,0,1.7216,1.854,-0.9336,0.3305,0.7039,0.089,0,231000.0
837,20,M,urbaine,informel,Sud-Ouest,83000.0,68,0,-1.6778,-0.8483,1.3789,-1.2275,0.6551,0.5764,0,69000.0
838,33,F,urbaine,formel,Littoral,166000.0,44,0,1.4625,0.7626,-0.1765,1.7725,0.2112,0.2301,0,166000.0
839,29,F,semi_urbaine,informel,Centre,138000.0,20,0,-0.4873,0.2871,0.0272,-0.7181,0.815,0.3621,0,137000.0
840,30,M,semi_urbaine,formel,Nord,239000.0,10,0,1.365,1.9824,-0.2186,0.638,0.5336,0.1327,0,239000.0
841,20,F,urbaine,informel,Est,160000.0,15,1,-1.1255,0.3188,0.996,-0.2567,0.7043,0.2594,1,139000.0
842,24,M,urbaine,informel,Nord,91000.0,11,0,-0.9097,-0.6255,0.7224,-0.4306,0.7461,0.6018,0,82000.0
843,29,M,urbaine,informel,Est,124000.0,51,0,-0.4358,0.0641,-0.081,0.7643,0.5999,0.3012,0,124000.0
844,27,F,semi_urbaine,informel,Sud-Ouest,34000.0,19,0,-0.589,-1.6764,0.7781,0.5445,0.7623,0.2947,0,30000.0
845,30,F,urbaine,informel,Nord-Ouest,33000.0,13,0,-1.6649,-2.321,0.5761,0.5132,0.6341,0.4219,0,30000.0
846,30,F,semi_urbaine,informel,Nord-Ouest,170000.0,27,0,-0.5196,0.8313,-0.4647,-0.5157,0.8738,0.3149,0,170000.0
847,25,F,urbaine,informel,Centre,103000.0,67,0,-0.5688,-0.3747,0.3487,-0.1741,0.686,0.5869,0,98000.0
848,32,F,semi_urbaine,informel,Centre,123000.0,48,1,-1.2796,-0.2614,1.2046,-0.4695,0.6261,0.5583,1,104000.0
849,22,M,urbaine,formel,Est,226000.0,15,0,-0.0673,1.4309,0.6416,-0.1991,0.3472,0.4783,0,206000.0
850,19,M,semi_urbaine,formel,Est,240000.0,72,0,1.2394,1.997,-0.0947,0.1812,0.6762,0.108,0,240000.0
851,34,M,urbaine,formel,Littoral,209000.0,47,0,0.521,1.1345,0.7306,1.8443,0.2693,0.3398,0,188000.0
852,18,M,semi_urbaine,formel,Extrême-Nord,272000.0,18,0,1.4706,2.5281,-0.884,0.0406,0.4797,0.0914,0,272000.0
853,23,M,urbaine,formel,Est,186000.0,66,0,0.189,1.1027,-0.8365,-2.1256,0.5624,0.1362,0,186000.0
854,20,F,semi_urbaine,formel,Est,174000.0,95,0,1.6737,0.9022,-0.106,1.6951,0.7262,0.3944,0,174000.0
855,22,F,semi_urbaine,informel,Ouest,178000.0,52,0,-0.4422,0.2404,2.1541,0.7493,0.7829,0.7481,0,134000.0
856,25,M,semi_urbaine,formel,Adamaoua,82000.0,16,0,-0.7392,-0.6855,0.293,0.169,0.6487,0.1681,0,79000.0
857,20,F,urbaine,informel,Extrême-Nord,187000.0,30,0,0.0862,0.956,0.3719,-0.4372,0.7364,0.1941,0,177000.0
858,26,F,urbaine,formel,Est,37000.0,57,1,-2.5805,-1.8455,1.6509,-0.9469,0.5336,0.7637,1,30000.0
859,34,M,urbaine,informel,Littoral,89000.0,95,0,0.4008,-0.5863,0.3497,1.938,0.6833,0.4069,0,85000.0
860,20,M,urbaine,formel,Extrême-Nord,211000.0,89,0,-0.6469,0.6229,2.2786,0.0518,0.2193,0.7349,0,157000.0
861,34,M,urbaine,informel,Centre,74000.0,89,1,-0.8045,-0.7898,0.1059,-1.7378,0.5857,0.2477,1,73000.0
862,25,M,semi_urbaine,formel,Nord,129000.0,80,0,1.1663,0.1482,-0.877,0.6277,0.6738,0.1269,0,129000.0
863,28,F,semi_urbaine,informel,Centre,247000.0,55,0,1.3459,1.8394,0.4822,1.5062,0.743,0.239,0,230000.0
864,25,M,urbaine,formel,Sud-Ouest,222000.0,62,0,0.8022,1.704,-0.1548,0.1564,0.4712,0.2302,0,222000.0
865,23,M,semi_urbaine,informel,Adamaoua,79000.0,70,0,0.1307,-0.6858,-0.1359,-0.6016,0.8592,0.1386,0,79000.0
866,19,M,semi_urbaine,formel,Extrême-Nord,180000.0,68,0,-1.6923,0.1304,2.7359,-0.6911,0.6698,0.7205,0,128000.0
867,28,M,semi_urbaine,informel,Nord,50000.0,61,1,-0.751,-1.277,0.9952,-0.6173,0.8829,0.3799,1,43000.0
868,34,M,urbaine,formel,Sud-Ouest,215000.0,13,0,0.7978,1.305,0.5707,1.5217,0.5325,0.0606,0,198000.0
869,27,F,urbaine,informel,Nord,108000.0,84,0,0.7055,-0.2497,0.1691,-0.0717,0.6549,0.2581,0,105000.0
870,28,F,semi_urbaine,informel,Nord-Ouest,30000.0,1,0,-1.3389,-1.9665,0.0749,-1.3787,0.7627,0.1866,0,30000.0
871,29,F,urbaine,formel,Ouest,188000.0,41,0,-0.0618,0.7008,1.0567,0.3841,0.1555,0.3834,0,162000.0
872,24,F,urbaine,formel,Centre,182000.0,42,0,1.2974,1.039,-1.5889,0.141,0.4346,0.0613,0,182000.0
873,20,F,semi_urbaine,formel,Sud,214000.0,95,0,1.4926,1.5631,-1.045,-0.1489,0.4892,0.2351,0,214000.0
874,27,F,semi_urbaine,formel,Adamaoua,152000.0,9,0,0.1381,0.5266,-0.1223,-0.7204,0.625,0.2267,0,152000.0
875,33,M,semi_urbaine,informel,Sud-Ouest,127000.0,46,1,-1.5525,-0.3727,2.0039,-0.7639,0.7643,0.7318,1,98000.0
876,23,M,semi_urbaine,formel,Ouest,275000.0,34,0,1.6929,2.5863,-0.2331,1.3866,0.7071,0.2293,0,275000.0
877,33,M,urbaine,formel,Centre,169000.0,10,0,0.1936,0.6066,0.531,0.2475,0.574,0.4258,0,156000.0
878,33,M,urbaine,informel,Est,179000.0,22,0,0.0378,0.7196,0.6516,0.4786,0.6194,0.4648,0,163000.0
879,22,M,urbaine,formel,Nord-Ouest,150000.0,41,0,-0.4625,0.0605,1.4466,0.2448,0.7515,0.5426,0,124000.0
880,28,M,urbaine,formel,Littoral,197000.0,88,0,1.6146,1.2899,-1.4906,0.3277,0.4708,0.0984,0,197000.0
881,31,F,urbaine,informel,Centre,39000.0,37,0,-1.3912,-1.4556,1.3315,-0.4684,0.4779,0.2214,0,33000.0
882,26,M,semi_urbaine,informel,Littoral,98000.0,84,0,-0.0557,-0.4621,0.4493,0.0942,0.7412,0.6588,0,92000.0
883,30,F,urbaine,informel,Nord,59000.0,70,0,-0.6275,-1.2083,1.5453,1.1649,0.602,0.7932,0,48000.0
884,34,F,semi_urbaine,informel,Adamaoua,84000.0,78,0,0.8532,-0.605,-0.16,1.7146,0.7962,0.2662,0,84000.0
885,29,M,urbaine,informel,Littoral,214000.0,82,0,0.1411,1.2505,0.6324,-1.2221,0.5398,0.2178,0,195000.0
886,33,M,urbaine,formel,Adamaoua,119000.0,68,1,0.0475,-0.0123,-0.0293,-0.2083,0.3661,0.3543,1,119000.0
887,32,F,urbaine,informel,Centre,163000.0,70,0,1.6782,0.7183,-0.3802,0.8393,0.6113,0.147,0,163000.0
888,32,F,urbaine,informel,Nord-Ouest,211000.0,15,1,1.5171,1.5173,-0.6651,1.8821,0.5767,0.2178,0,211000.0
889,33,F,semi_urbaine,informel,Ouest,120000.0,69,0,0.9926,-0.0276,0.0833,2.082,0.8184,0.1551,0,118000.0
890,22,F,urbaine,formel,Est,224000.0,5,1,0.1186,1.5938,0.2442,-0.7958,0.5713,0.5636,1,216000.0
891,18,F,urbaine,formel,Sud-Ouest,188000.0,71,0,0.873,1.1311,-0.624,1.275,0.6645,0.0614,0,188000.0
892,20,M,semi_urbaine,informel,Ouest,133000.0,63,0,-0.3398,0.1164,0.3293,0.3586,0.797,0.3402,0,127000.0
893,22,M,urbaine,informel,Ouest,165000.0,72,0,1.779,0.7503,-1.2232,1.0444,0.8127,0.0331,0,165000.0
894,30,M,urbaine,informel,Adamaoua,238000.0,62,0,1.4681,1.8399,0.2253,0.7883,0.4795,0.3053,0,230000.0
895,27,M,urbaine,informel,Sud-Ouest,102000.0,36,1,-1.5816,-0.6373,1.6239,-1.264,0.5015,0.5514,1,82000.0
896,26,M,urbaine,informel,Nord,75000.0,36,0,-0.7596,-0.9592,1.3115,0.55,0.5316,0.7032,0,62000.0
897,18,M,semi_urbaine,formel,Nord-Ouest,96000.0,57,0,0.371,-0.4179,0.0469,1.3057,0.6692,0.1805,0,95000.0
898,30,F,urbaine,formel,Sud,227000.0,45,0,0.3809,1.5944,0.3586,-0.0202,0.5747,0.427,0,216000.0
899,24,F,urbaine,formel,Extrême-Nord,224000.0,33,0,1.4695,1.7294,-0.748,-0.2463,0.4011,0.0699,0,224000.0
900,31,M,urbaine,formel,Sud-Ouest,155000.0,47,0,-1.3599,0.063,1.6966,-1.5717,0.3608,0.5144,0,124000.0
901,20,F,urbaine,formel,Centre,40000.0,51,0,-2.0706,-1.536,2.164,0.6836,0.4813,0.6202,0,30000.0
902,23,F,urbaine,informel,Centre,89000.0,23,0,-0.7313,-0.6748,0.8156,0.2087,0.7539,0.5079,0,80000.0
903,18,F,semi_urbaine,informel,Centre,227000.0,61,0,-1.6933,0.5479,3.2499,-0.6222,0.796,0.8953,0,153000.0
904,23,M,urbaine,informel,Sud,116000.0,30,0,-0.3888,-0.0667,-0.0526,-0.3258,0.638,0.3511,0,116000.0
905,34,F,semi_urbaine,formel,Sud,167000.0,26,0,1.1045,0.7803,-1.1759,0.4545,0.3761,0.0999,0,167000.0
906,26,M,urbaine,informel,Nord-Ouest,89000.0,40,0,0.1018,-0.5233,-0.0876,-0.5586,0.61,0.3358,0,89000.0
907,25,F,urbaine,informel,Adamaoua,193000.0,10,0,0.5918,1.0141,0.4395,0.0027,0.795,0.2417,0,181000.0
908,22,F,urbaine,informel,Littoral,203000.0,58,1,-1.9435,0.3432,2.9548,-1.7499,0.7134,0.869,1,141000.0
909,22,F,semi_urbaine,informel,Est,164000.0,70,0,0.7806,0.5865,0.3688,1.6494,0.7496,0.5737,0,155000.0
910,30,F,semi_urbaine,informel,Est,130000.0,91,0,0.0739,0.1591,-0.1876,0.3159,0.8603,0.1019,0,130000.0
911,35,M,urbaine,informel,Extrême-Nord,151000.0,27,0,0.659,0.5244,-0.2914,-1.0994,0.5351,0.2751,0,151000.0
912,31,F,urbaine,informel,Sud,187000.0,52,1,-1.1309,0.4586,1.7964,-2.4597,0.7819,0.7355,1,148000.0
913,31,F,semi_urbaine,informel,Littoral,80000.0,48,1,-0.7943,-0.9281,1.6706,1.3291,0.8663,0.799,1,64000.0
914,26,M,urbaine,formel,Littoral,178000.0,70,0,0.2798,0.9731,-0.3924,0.5581,0.4654,0.2284,0,178000.0
915,19,M,urbaine,formel,Centre,203000.0,60,0,2.0226,1.3915,-1.8086,0.2107,0.3357,0.0538,0,203000.0
916,31,F,urbaine,formel,Extrême-Nord,225000.0,77,0,1.9653,1.7551,-0.9901,0.8636,0.6924,0.1264,0,225000.0
